389	12/06/2021	04:50:00	26.188	57.751			
390	12/06/2021	05:00:00	26.163	57.997			
391	12/06/2021	05:10:00	26.163	57.778			
392	12/06/2021	05:20:00	26.163	57.685			
393	12/06/2021	05:30:00	26.163	57.279			
394	12/06/2021	05:40:00	26.139	57.213			
395	12/06/2021	05:50:00	26.090	57.393			
396	12/06/2021	06:00:00	26.139	57.432			
397	12/06/2021	06:10:00	26.139	57.463			
398	12/06/2021	06:20:00	26.090	57.861			
399	12/06/2021	06:30:00	26.139	58.149			
400	12/06/2021	06:40:00	26.090	58.079			
401	12/06/2021	06:50:00	26.139	58.211			
402	12/06/2021	07:00:00	26.163	58.339			
403	12/06/2021	07:10:00	26.188	59.399			
404	12/06/2021	07:20:00	26.237	59.531			
405	12/06/2021	07:30:00	26.261	59.441			
406	12/06/2021	07:40:00	26.261	59.410			
407	12/06/2021	07:50:00	26.261	59.100			
408	12/06/2021	08:00:00	26.310	59.356			
409	12/06/2021	08:10:00	26.334	58.676			
410	12/06/2021	08:20:00	26.359	58.462			
411	12/06/2021	08:30:00	26.310	57.925			
412	12/06/2021	08:40:00	26.334	58.272			
413	12/06/2021	08:50:00	26.383	57.967			
414	12/06/2021	09:00:00	26.383	57.874			
415	12/06/2021	09:10:00	26.407	58.002			
416	12/06/2021	09:20:00	26.456	57.729			
417	12/06/2021	09:30:00	26.456	57.604			
418	12/06/2021	09:40:00	26.481	57.264			
419	12/06/2021	09:50:00	26.481	56.857			
420	12/06/2021	10:00:00	26.554	56.994			
421	12/06/2021	10:10:00	26.554	56.931			
422	12/06/2021	10:20:00	26.554	57.025			
423	12/06/2021	10:30:00	26.554	56.868			
424	12/06/2021	10:40:00	26.579	56.935			
425	12/06/2021	10:50:00	26.579	56.903			
426	12/06/2021	11:00:00	26.603	56.907			
427	12/06/2021	11:10:00	26.603	57.063			
428	12/06/2021	11:20:00	26.628	57.223			
429	12/06/2021	11:30:00	26.652	57.352			
430	12/06/2021	11:40:00	26.701	57.422			
431	12/06/2021	11:50:00	26.725	57.738			
432	12/06/2021	12:00:00	26.725	57.457			
433	12/06/2021	12:10:00	26.750	57.398			
434	12/06/2021	12:20:00	26.774	57.433			
435	12/06/2021	12:30:00	26.774	56.870			
436	12/06/2021	12:40:00	26.799	56.748			
437	12/06/2021	12:50:00	26.799	56.685			
438	12/06/2021	13:00:00	26.848	55.751			
439	12/06/2021	13:10:00	26.872	55.754			
440	12/06/2021	13:20:00	26.897	56.543			
441	12/06/2021	13:30:00	26.946	56.644			
442	12/06/2021	13:40:00	26.970	56.522			
443	12/06/2021	13:50:00	27.019	56.278			
444	12/06/2021	14:00:00	27.044	56.282			
445	12/06/2021	14:10:00	27.069	56.097			
446	12/06/2021	14:20:00	27.093	56.038			
447	12/06/2021	14:30:00	27.118	55.821			
448	12/06/2021	14:40:00	27.118	55.317			
449	12/06/2021	14:50:00	27.118	54.686			
450	12/06/2021	15:00:00	27.118	54.339			
451	12/06/2021	15:10:00	27.142	54.089			
452	12/06/2021	15:20:00	27.142	53.709			
453	12/06/2021	15:30:00	27.167	53.618			
454	12/06/2021	15:40:00	27.216	54.036			
455	12/06/2021	15:50:00	27.560	53.260			
456	12/06/2021	16:00:00	27.634	51.741			
457	12/06/2021	16:10:00	27.486	52.741			
458	12/06/2021	16:20:00	27.437	53.402			
459	12/06/2021	16:30:00	27.437	53.560			
460	12/06/2021	16:40:00	27.413	53.684			
461	12/06/2021	16:50:00	27.388	53.331			
462	12/06/2021	17:00:00	27.363	53.391			
463	12/06/2021	17:10:00	27.363	52.819			
464	12/06/2021	17:20:00	27.339	52.975			
465	12/06/2021	17:30:00	27.314	53.130			
466	12/06/2021	17:40:00	27.314	53.035			
467	12/06/2021	17:50:00	27.290	52.237			
468	12/06/2021	18:00:00	27.290	51.567			
469	12/06/2021	18:10:00	27.314	52.272			
470	12/06/2021	18:20:00	27.290	51.503			
471	12/06/2021	18:30:00	27.290	51.120			
472	12/06/2021	18:40:00	27.314	52.940			
473	12/06/2021	18:50:00	27.339	54.054			
474	12/06/2021	19:00:00	27.314	54.145			
475	12/06/2021	19:10:00	27.413	53.937			
476	12/06/2021	19:20:00	27.486	55.843			
477	12/06/2021	19:30:00	27.462	55.966			
478	12/06/2021	19:40:00	27.437	56.025			
479	12/06/2021	19:50:00	27.363	56.109			
480	12/06/2021	20:00:00	27.363	56.140			
481	12/06/2021	20:10:00	27.363	56.329			
482	12/06/2021	20:20:00	27.290	56.192			
483	12/06/2021	20:30:00	27.216	56.370			
484	12/06/2021	20:40:00	27.167	56.426			
485	12/06/2021	20:50:00	27.093	55.314			
486	12/06/2021	21:00:00	27.069	55.058			
487	12/06/2021	21:10:00	27.044	55.338			
488	12/06/2021	21:20:00	26.921	54.879			
489	12/06/2021	21:30:00	26.872	55.124			
490	12/06/2021	21:40:00	26.554	55.865			
491	12/06/2021	21:50:00	26.725	55.607			
492	12/06/2021	22:00:00	26.701	55.855			
493	12/06/2021	22:10:00	26.676	55.977			
494	12/06/2021	22:20:00	26.652	56.068			
495	12/06/2021	22:30:00	26.628	56.315			
496	12/06/2021	22:40:00	26.603	56.249			
497	12/06/2021	22:50:00	26.676	55.537			
498	12/06/2021	23:00:00	26.676	55.631			
499	12/06/2021	23:10:00	26.676	55.694			
500	12/06/2021	23:20:00	26.750	55.988			
501	12/06/2021	23:30:00	26.799	56.246			
502	12/06/2021	23:40:00	26.848	56.316			
503	12/06/2021	23:50:00	26.897	56.700			
504	13/06/2021	00:00:00	26.921	56.891			
505	13/06/2021	00:10:00	26.970	56.805			
506	13/06/2021	00:20:00	26.995	57.247			
507	13/06/2021	00:30:00	27.019	57.657			
508	13/06/2021	00:40:00	27.019	57.845			
509	13/06/2021	00:50:00	27.069	58.290			
510	13/06/2021	01:00:00	27.069	58.321			
511	13/06/2021	01:10:00	27.069	58.383			
512	13/06/2021	01:20:00	27.093	58.356			
513	13/06/2021	01:30:00	27.118	58.422			
514	13/06/2021	01:40:00	27.118	58.578			
515	13/06/2021	01:50:00	27.142	58.613			
516	13/06/2021	02:00:00	27.142	58.800			
517	13/06/2021	02:10:00	27.142	58.893			
518	13/06/2021	02:20:00	27.142	58.925			
519	13/06/2021	02:30:00	27.142	58.893			
520	13/06/2021	02:40:00	27.142	59.018			
521	13/06/2021	02:50:00	27.142	59.205			
522	13/06/2021	03:00:00	27.142	58.550			
523	13/06/2021	03:10:00	27.142	58.738			
524	13/06/2021	03:20:00	27.142	58.862			
525	13/06/2021	03:30:00	27.142	58.675			
526	13/06/2021	03:40:00	27.142	58.332			
527	13/06/2021	03:50:00	27.142	58.925			
528	13/06/2021	04:00:00	27.142	58.925			
529	13/06/2021	04:10:00	27.142	59.111			
530	13/06/2021	04:20:00	27.167	59.520			
